record_id,title,class_no_book_no,intent,depth,publisher,pages
8119fc8071267a693a0880cffaec7532,"metrics, norms and integrals : an introduction to contemporary analysis",515 kol,,,,"xviii, 408 p.;"
60c1324df10adc5db9069c20bd61b1d2,modeling and reasoning with bayesian networks,519.542 dar,,,,"xii, 548 p.;"
e2d3c60ac69c270728567c69e0db42f3,Modelling Systems,005.1 fit,,,Cambridge University Press,"xvi, 288 p.;"
175137c3efe485461bbf2a14df894af2,mobile broadband : including wimax and lte,621.38456 erg,,,,"xvi, 513 p.;"
44f3037805268a757ea6dca31dfcef20,matlab : data analysis and visualization,518.0285 sic,,,,"xiii, 279 p.;"
9de2d060f5471842b12b681d9f8038bb,new developments in biostatistics and bioinformatics,570.15195 fan,,,,"xi, 272 p.;"
13c728eec1cf132903baa7697b4beed3,nanosciences : the invisible revolution,620.4 joa,,,,"ix, 117 p.;"
dfce33117e681c988d34b9c03e0eceda,topological aperitif,514 hug,,,,"ix, 152 p.;"
01dd46c304b2ba4f0880d247b96ee402,quantum themes : the charms of the microworld,530.12 pad,,,,"xii, 225 p.;"
ad422cd8d84127b61b59bd65b82838cc,quantum mechanics : its early development and the road to entanglement,530.12 ste,,,,"xxi, 257 p.;"
7a9d24e3dce9a516dfdacc465551d9d3,WiMAX Network Planning and Optimization,621.382 zha,,,Auerbach Publications,"xi, 439 p.;"
854cac8978b7e9facb831b5ff1cbe35f,when less is more : visualizing basic inequalities,515.26 als,,,,"xix, 181 p.;"
cf27aa636a76e46b45441f0fc7286ba3,computer science : a structured programming approach using c,005.133 for,,,,"xxvii, 1156 p.;"
f25c10a403e12c1f6db59d8396eb19cd,Digital Systems Testing And Testable Design,621.3815 abr,,,,"xviii, 652 p.;"
26fa5c3412be6cc37a0b77a63174ed2e,visual group theory,512.2 car,,,,"xiii, 297 p.;"
867027feb767f12919e3aa6ae1da51ce,Insect Predator-Prey Dynamics,595.769 dix,,,Cambridge University Press,"ix, 257 p.;"
1e3aeb87b63bfa84971b9b274c5dee4b,engineering circuit analysis,621.3192 hay,,,,"xxiii, 856 p.;"
f5815e4fa0269833b9b28093fb73df9f,embedded c programming and the atmel avr,005.133 bar,,,,459 p.;
395965d3847f11e6b698cabd4172a56e,"mechanical design handbook : measurement, analysis, and control of dynamic systems",621.815 rot,,,,1 vol.;
3eb800d74fb536a967ce84eddb5e3ca3,practical c programming,005.13 oua,,,,"xxiii, 428 p.;"
4b0eca3979678a63202891f5b7ddd468,information security : management principles.,005.82 tay,,,,289 p.;
83006f9f29c053403484a52840738c8e,beyond hardware : using existing technology to promote higher-level thinking,371.334 moe,,,,"vii, 162 p.;"
f273e1017b51cb3ad018a5bd275c8888,"Multiple Intelligences & Instructional Tech, 2/E,",370.1523 mck,,,,"viii, 191 p.;"
cc5a7826095b1465e853188e19fc2991,representations of finite and compact groups,512.2 sim,,,,"xii, 266 p.;"
e1adbbe1f8be1cacf47289138e0c7562,probability and statistics,519.2 del,,,,"x, 201 p.;"
b4f5845a27112c237480165227e4f442,Project-based learning,371.334 mou,,,,"xiii, 136 p.;"
94fc3770132f104c00243c6e2c603848,beautiful thing : an introduction to design,745.2 cla,,,,214 p.;
d7da3ada6c9422d48f841c726f1120a8,The Bhagavad Gita According to Gandhi,294.5924047 gan,,,North Atlantic Books,"xxiv, 218 p.;"
037000145f1f4a8a198fb676368cd8ba,britannica guide to genetics : the most exciting developments in life sciences - from mendel to the human genome project,576.5 enc,,,,"xvii, 380 p.;"
4c827ca9f310f16d5372d77f9816f8c7,britannica guide to climate change : an unbiased guide to the key issue of our age,551.6 enc,,,,"xvi, 460 p.;"
bb71a551ee0f002262c2f0d3dbebb4ac,a. r. rahman : the musical storm,780.92 mat,,,,"xiii, 265 p.;"
e818a1b3ac005474106034ff88ae551a,complete cartoons of the new yorker,741.5973 man,,,,655 p.;
50076e708c7286d1f5ed1f8aa00d4c3e,history of modern india,954.03 cha,,,,"viii, 351 p.;"
addf016a58b28c014503c20781759dec,Inside Steve's Brain,338.761004092 kah,,,Atlantic Books (UK),294 p.;
77395154571106edcc27a732bb30c378,Lata Mangeshkar-- in Her Own Voice,782.1092 man,,,,268 p.;
3122376f025ce9092dff312c77499c74,complete cosmicomics,853.914 cal,,,,"xxiv, 401 p.;"
9dd9292a58d2d680fb0a142024eaafb2,history of the world in photographs,909.8 enc,,,,559 p.;
84aeb1955a611e9ba3fe8bba4352b763,story of mathematics : from creating the pyramids to exploring infinity,510.9 roo,,,,208 p.;
819a57a25e85d6153563c0fb8b445905,"mahatma and the monkeys : what gandhiji did, what gandhiji said",954.035092 gan,,,,"x, 181 p.;"
352e6406246be25bf515da8dbc5a33d7,race : the story of the moon race between russia and america,629.4540973 sch,,,,"xii, 303 p.;"
2b1c290aff55ec7ab43c4268a39465e1,practical introduction to computer architecture,004.22 pag,,,,"xxii, 641 p.;"
0b429ce9e98c0b03b459edf6937ce9b5,science matters : achieving scientific literacy,500 haz,,,,"xxii, 360 p.;"
8b80964a881f7b62a375aeceaecc81ba,building intelligent interactive tutors : student-centered strategies for revolutionizing e-learning,371.334 woo,,,,"xii, 467 p.;"
3a193e34dafd0e90d6ad858cf28135d3,advances in metaheuristics for hard optimization,519.7 sia,,,,"xv, 479 p.;"
ef9aa337a2e336574176c0459a32128b,dielectric materials for wireless communication,621.381332 seb,,,,"xiii, 671 p.;"
66c00d1bd109b20622e188d309e39cb6,Disappearing Cryptography,005.82 way,,,Morgan Kaufmann,"xv, 439 p.;"
bb60253c44b87bc1284b9a37897d2a3f,data scheduling and transmission strategies in asymmetric telecommunications environments,621.382 sax,,,,"xiii, 145 p.;"
4e9857f0250914dcb4448627a246d8a4,localization algorithms and strategies for wireless sensor networks,621.3821 mao,,,,"xv, 510 p.;"
1916d3c5ff957d4787b773ed1de1fa9b,geometric algebra : an algebraic system for computer games and animation,512.57 vin,,,,"xviii, 195 p.;"
d826afc914140ff078b0d3877f1105de,fabrication and design of resonant microdevices,621 bah,,,,"xiii, 181 p.;"
dc9f95ed3ff4af433d361cf1970e41b1,three-dimensional integrated circuit design,621.3815 pav,,,,"xv, 309 p.;"
3473cdf0d52f8f1dbc2e60baf261b9e9,java and sql : a programmer's guide,005.7585 tay,,,,231 p.;
70feaebb68e9d95e33807904f1ae4bff,"haskell road to logic, maths and programming",005.115 doe,,,,"ix, 426 p.;"
ff2dab88b3c84c86eed90d010d380155,applications for digital signals,621.3822 pra,,,,271 p.;
6271259e954766f06482bd88033dad72,physics demonstrations : a sourcebook for teachers of physics,530.078 spr,,,,"xii, 290 p.;"
c28714410a9225a4c06eb928a832f09d,The Sensual (Quadratic) Form,512.5071 car,,,Mathematical Association of America,"x, 287 p.;"
17feae0cd737f64e0167eb2ec13f0593,Software-Agents and Liberal Order,330.028563 wag,,,Universal-Publishers,"x, 189 p.;"
0b31db7bfc488689961367de0bcb2742,Practical Optimization,515 gil,,,Academic Press Incorporated,"xvi, 401 p.;"
7e611b3697e50d425cc97176a1840331,"telecommunications network management into the 21st century : techniques, standards, technologies, and applications",621.382 aid,,,,"xxii, 426 p.;"
acd1610cafc0f5af9d4fdb93df1157a9,python programming : an introduction to computer science,005.133 zel,,,,"xiv, 517 p.;"
fa3b9f1aa0782b2f39c00d34019e2c2b,The Visual Display of Quantitative Information,001.4226 tuf,,,,197 p.;
172c37e4d681b261275d9da9d6db1fa1,syntactic theory : a formal introduction,415 sag,,,,"xvi, 608 p.;"
e02bc4f56be32036c7e77c83f71e466c,two-dimensional imaging,621.367 bra,,,,"xiv, 689 p.;"
ae6bdbceb52e0fbafb109ebb25790752,Wireless Radio,621.384 coe,,,McFarland,"x, 192p.;"
49fbcc133f7bbff67b6b4590ec00c59d,aristoi,813.54 wil,,,,448 p.;
c9b794a55e7e4300f3bc31928ba05c01,advances in speech coding,621.382 ata,,,,"viii, 378 p.;"
8c7cde51f39c23f4f667648cfe711ede,computer security lab manual,005.8 nes,,,,"xix, 759 p.;"
774fe4dc19cc032568b2a62d7c64863a,satyajit ray : in search of the modern,791.430233092 gan,,,,"xiii, 175 p.;"
e2f7b3bf93f2b6c56a811c02ec237422,Western Society and the Church in the Middle Ages,270 sou,,,Penguin Books,376 p.;
76482fa138c571e67fd7bf10849e2341,agrarian crisis in india,338.10954 red,,,,"xxix, 286 p.;"
8699f0cef18dfb8f3ef89f414a066584,economic survey 2008-09,330.954 ind,,,,281 p.;
2131ca3723456aef4e7afc41db388f75,"Agricultural Development, Rural Institutions, and Economic Policy",338.1854 kad,,,"Oxford University Press, USA","xvi, 325 p.;"
9a7aae5727121c82980885510c938997,oxford dictionary of proverbs,398.2103 r,,,,"xii, 388 p.;"
d59f64755105223f190831927921b23b,Catholicism: A Very Short Introduction,282 oco,,,"Oxford University Press, USA",142 p.;
f4ea432ab64bd3f70c99305a1378ffe7,explaining growth in south asia,338.954 par,,,,"xix, 495 p.;"
5b2f8b94d65ae59157cd181860e52176,"public expenditures, growth, and poverty : lessons from developing countries",339.46091724 fan,,,,"xv, 249 p.;"
70bf5fcea842e491933fcde8a7cf8911,india infrastructure report 2009 : land-a critical resource for infrastructure,330.954 moh,,,,"xx, 283 p.;"
3cc1d26c1807b2008003a6ae2b6c2642,hiroshima : the world's bomb,355.8251190904 rot,,,,"viii, 371 p.;"
2260f77cdca95babe058db16bf1737cf,microeconomic theory,338.5 mas,,,,"xvii, 981 p.;"
96eebe128e33bc4215145d5bd670f179,science : a four thousand year history,509 far,,,,"xv, 408 p.;"
0a1e3e26af749dd8899ae716df88311c,Statistics: A Very Short Introduction,519.5 han,,,Oxford University Press,124 p.;
7c6c444b61125018f8bd1eb4a6a3af50,wto negotiations on agriculture and developing countries,382.41091724 hod,,,,"xix, 294 p.;"
38ff7aa3c5410d391d3f068ff78041d2,dragon and the elephant : agricultural and rural reforms in china and india,338.1851 gul,,,,"xxvi, 548 p.;"
b4cfebdf0f9e5472cafd5822856f2517,"violence, martyrdom, and partition : a daughter's testimony",954.042092 dat,,,,"xv, 235 p.;"
b420e4344141b474ae811615cc29b00a,"stay hungry, stay foolish : the inspiring stories of 25 iim ahmedabad graduates who chose to tread a path of their making",650.10922 ban,,,,325 p.;
a907e8b5402fb1614995cc7d4801775b,you're hired! : how to get that job and keep it too,650.14 fit,,,,"xviii, 434 p.;"
53333e6989b8cfd5dd0de0a26bf103d4,idea of justice,303.37201 sen,,,,"xxviii, 467 p.;"
4c85a26afa972a5c2e4b0ad0024bf168,Pasteur's Quadrant,338.97306 sto,,,,"xiv, 180 p.;"
b869e53e1676fc6f31ebae28f4faa2f5,web development with javascript and ajax illuminated,006.76 all,,,,"xiv, 497 p.;"
11fded2cd3873e5e197ae06abbe745b6,laboratory course for programming with java,005.133 dal,,,,"viii, 161 p.;"
618ba81c150ca1d97de91b82c81a6413,digital macro photography,778.324 hod,,,,176 p.;
7e83da4c2d05283f4fb0f5601e3c92fc,linear algebra : theory and applications,512.5 che,,,,"xvii, 740 p.;"
4b2dfb6a1953768cd48987accf4b6348,GPS Made Easy,910.2 let,,,GPS Made Easy: Using Global Po,187 p.;
663314f4f900d3b7b2ded2b0ec479958,recursive function theory and logic,511.3 yas,,,,"xv, 338 p.;"
281d983d4021f48d141e651e18553049,"signal processing : discrete spectral analysis, detection, and estimation",621.38043 sch,,,,"xi, 396 p.;"
ccc6466783c2311a54783cfa87e712c0,"visual explanations : images and quantities, evidence and narrative",302.23 tuf,,,,156 p.;
dd071ea7ee9ad7ad103db2887633937a,coming biotech age : the business of bio-materials,338.476606 oli,,,,"xi, 266 p.;"
29262c013e8cd63d2e109b1eb1d02a39,python programming with the java class libraries : a tutorial for building web and enterprise applications,005.276 hig,,,,"xii, 620 p.;"
b1ad5675ed8e24b05f9cfbbdbf35d6a7,what is this thing called theory of constraints and how should it be implemented?,158.7 gol,,,,"x, 162 p.;"
b0e79eb316904ab67e39956956948ccd,symbolic and knowledge-based signal processing,621.38220285 opp,,,,"xviii, 340 p.;"
39e5a9175dde3509f9d4b4a30a276644,essential ananda k. coomaraswamy,082 coo,,,,"xii, 311 p.;"
0d71a6a3679a880a3f328b0d7a54bae8,"panic in level 4 : cannibals, killer viruses, and other journeys to the edge of science",616.024 pre,,,,"xli, 188 p.;"
5f8dbe0f0449538b181c5c62898f52ea,reawakening,940.5318092 lev,,,,231 p.;
573e0e48da6d1d8ca2c311766110ad69,Remaking the World,620 pet,,,Vintage,"xiii, 239 p.;"
05f1feb001da89e1d9bdc2946eeb2f7b,small things considered : why there is no perfect design,620.0042 pet,,,,288 p.;
1fc78f0aca5d768d6f20609ee978a11d,whatever : a novel,843.914 hou,,,,155 p.;
7cdc89561ca62d50a595f399bad6bd0d,"calculus wars : newton, leibniz, and the greatest mathematical clash of all time",515.09 bar,,,,"viii, 277 p.;"
0cd426f225cb2c5b157e274181ac39fc,groovy recipes : greasing the wheels of java,005.2762 dav,,,,"xi, 249 p.;"
ef7e0527ed65fe8b7e3d14bc77cb00da,dance of molecules : how nantechnology is changing our lives,620.5 sar,,,,"xvii, 234 p.;"
04b359beb3f686bcb5c77383b37ab780,strategies that work : teaching comprehension to enhance understanding,372.47 har,,,,"xiii, 322 p.;"
e760e2db36d7be74a7bcb62aa6039421,my name is gabito : the life of gabriel garcia marquez,863.64 bro,,,,1 vol.;
36cf23c5262a3a73186e95760faf5e39,"techgnosis : myth, magic + mysticism in the age of information",303.4833 dav,,,,"x, 353 p.;"
0f507539bb3a27a071426f5402ed206e,what evolution is,576.8 may,,,,"xv, 318 p.;"
bbf8a83a4d3f27e311b98796a82fe15f,"tenzing : hero of everest, a biography of tenzing norgay",795.51092 dou,,,,"xix, 299 p.;"
aa7138fec75529647d2375e9969d25d1,black wine,813.54 dor,,,,285 p.;
3e218d7684fabf50c257fa0079bb3cb4,power of your subconscious mind : one of the most powerful self-help guides ever written!,158.1 mur,,,,"xxiii, 279 p.;"
f27d75e31a3988f7632f4eb572ca6f97,advances in dynamic games and their applications : analytical and numerical developments,519.3 ber,,,,"xiii, 462 p.;"
f01680f4598d0a16ed09120947ba9b13,vurt,823.914 noo,,,,342 p.;
0e9974797234e6774c85474ceda88431,access to mobile services,621.3845 yan,,,,"xvii, 137 p.;"
630f327855f4d990fe15e40463951120,computational surface and roundness metrology,620.44 mur,,,,"xx, 263 p.;"
90c7756eef02beb6c0be391be69daf78,"implicit curves and surfaces : mathematics, data structures, and algorithms",006.693015158 gom,,,,"xiv, 351 p.;"
a46337d7e21612ba54eb4d56856a03ff,computers in the human interaction loop,004.019 wai,,,,"xxii, 376 p.;"
acc4449b0c3d93e9e49e75e421f3f418,guide to wireless sensor networks,621.384 mis,,,,"xix, 721 p.;"
73ccbe7c7227e45671f22d35d425d254,concise and practical introduction to programming algorithms in java,005.1 nie,,,,"xxvii, 252 p.;"
0f74f531636636bbec539006c100efeb,implicit functions and solution mappings : a view from variational analysis,515.8 don,,,,"xii, 375 p.;"
08e2fa5c9797c779e5c3a7473a25eb3c,model driven engineering and ontology development,005.1 gas,,,,"xxi, 378 p.;"
513e0b258d9d81c95437276e6de96c3c,"mathematical foundations of scientific visualization, computer graphics, and massive data exploration",006.60151 mol,,,,"vii, 350 p.;"
07dbe0f510820153e4b386146da22cc3,middleware for network eccentric and mobile applications,005.3 gar,,,,"xxi, 454 p.;"
d355c544531f8410c16dd6e6777d1345,modeling semantic web services : the web service modeling language,004.678 bru,,,,"x, 192 p.;"
3a3346b6e4a5e637da8c58d665e78d04,models of computation : an introduction to computability theory,511.3 fer,,,,"xi, 184 p.;"
be6effaee0af9363ef9c79dacce8ef3a,principles of digital image processing : core algorithms,621.367 bur,,,,"xiv, 260 p.;"
9685f0a3d9c916db117d1786dc226184,autopoiesis and cognition : the realization of the living,501 mat,,,,"xxx, 141 p.;"
249be1a753699b86e34361af2386e143,theological origins of modernity,190 gil,,,,"xiii, 386 p.;"
5be8e5f7821ca761d8e4761635ebb4a3,anatomy of film,791.43015 dic,,,,"xiv, 450 p.;"
1fc5e6f627357f6111ec1ac534a54c20,Boys to Men in the Shadow of AIDS,362.1969792 sim,,,Palgrave Macmillan,243 p.;
92d0a9a2e63f35706c6ac9083af9f2f2,agent-based ubiquitous computing,004 man,,,,"xiii, 196 p.;"
12938a6581ff1ae49777d076de0a93fc,"counter-history of crime fiction : supernatural, gothic, sensational",823.087209 asc,,,,"xv, 222 p.;"
ac823d767c85abdfc2587d8f2353525b,double binds of ethics after the holocaust : salvaging the fragments,940.531801 ged,,,,"xiii, 183 p.;"
4ef587da8e15ac92f978e470ccd27cb3,"carl schmitt and the politics of hostility, violence and terror",320.01 slo,,,,"vii, 182 p.;"
20cd8fbaf915d82100ff1746db6f6345,bakhtin and the movies : new ways of understanding hollywood film,791.4301 fla,,,,"xi, 239 p.;"
4f1479eaca44b6beb79b7692feb87cc2,cult of imperial honor in british india,954.035 pat,,,,"x, 263 p.;"
4b201a8ec7e3b85af986f667121e70ba,future of flesh : a cultural survey of the body,809.933561 det,,,,"viii, 273 p.;"
9e3117f045cb1a7058257a873e3ba5ee,"moving out of poverty. volume 3, the promise of empowerment and democracy in india",339.46091724 nar,,,,"xxviii, 471 p.;"
3558c5402dddc89764f2da1044608005,"moving out of poverty. volume 1, cross-disciplinary perspectives on mobility",339.46091724 nar,,,,"xix, 368 p.;"
33e194a1393fbc641378572818da8178,Scenario Planning - Revised and Updated,658.4012 lin,,,Palgrave MacMillan,"xii, 204p.;"
9afb479a5ea2c547eabceb7851fd87e6,The Palgrave Handbook of Childhood Studies,305.23 qvo,,,Palgrave Macmillan,"xiv, 452 p.;"
a4236da097f5774b5545e9ad58ffe414,rethinking modernity : postcolonialism and the sociological imagination,301 bha,,,,"vii, 200 p.;"
594ed99f9bab936b6c87b523dfe8ce89,technologies of memory in the arts,700.103 pla,,,,"xii, 241 p.;"
ad12da5ccce15f59be67ba2665599242,Violence: A Philosophical Anthology,303.601 buf,,,Palgrave MacMillan,"x, 380 p.;"
4b4e9e1b3d665f4b54e113ccc9daafdc,theatre and religion on krishna's stage : performing in vrindavan,792.09542 mas,,,,195 p.;
b1e7a8178185c6ef9b511961ca0b00d2,"victorian detective fiction and the nature of evidence : the scientific investigations of poe, dickens, and doyle",823.08720908 fra,,,,"x, 249 p.;"
8c5cb9315e6895a2c3c2068ff3ccd8b4,advances in nonlinear signal and image processing,621.3822 mar,,,,"xii, 361 p.;"
c985bf780d71e793e506044a43abdc18,second automobile revolution : trajectories of the world carmakers in the 21st century,338.476292220905 fre,,,,"xxi, 468 p.;"
a82c13924ec462d5785bf49cd9406712,"joseph fourier, 1768-1830 : a survey of his life and work",510.924 gra,,,,"x, 516 p.;"
cc1df7d7944ab96519a35df928fc2cba,multimedia fingerprinting forensics for traitor tracing,005.82 liu,,,,"xii, 255 p.;"
49a849d5d761887371caa7d896c1029d,advances in minimum description length : theory and applications,519.5 gru,,,,"x, 444 p.;"
155205d0d6dc8deef790083d02b1c2ab,acting in an uncertain world : an essay on technical democracy,321.8 cal,,,,287 p.;
9f1fc9eec9f18b96bac20cb6d842c5b8,"2d object detection and recognition : models, algorithms, and networks",006.37 ami,,,,"xiv, 306 p.;"
287de92d43adfb6609e47c23769e2f37,architecture depends,720.1 til,,,,"xii, 254 p.;"
4ba2d57ef98c450fab91cc5865d324ba,barry commoner and the science of survival : the remaking of american environmentalism,363.70973 ega,,,,"xi, 283 p.;"
2da93a5d7af04ebb855e6143c6b7d592,Combinatorial Auctions,381.17 cra,,,MIT Press (MA),"xv, 649 p.;"
4a8c89a41b81144bba0c5e51f812c915,chess metaphors : artificial intelligence and the human mind,794.1019 ras,,,,"xx, 205 p.;"
d8e7a593c63283dcb0e667b3a40d9134,"cold war kitchen : americanization, technology, and european users",643.30973 old,,,,"viii, 415 p.;"
f9828887e03dc0291516353a79bd585a,"computation, cognition, and pylyshyn",153 ded,,,,"xvii, 344 p.;"
7fcee85493989c3766098fa247ac4aa3,cradle of humanity : prehistoric art and culture,709.01 b,,,,210 p.;
dbf4e33bb58c49c2bff6a69a1c1c1897,design meets disability,745.2 pul,,,,"xix, 341 p.;"
80013836fbce6e0b42635877c293ac7a,dark ages : the case for a science of human behavior,300.1 mci,,,,"xx, 144 p.;"
8c3bdff1de0cd9979bacff61833e98fa,ethics of computer games,175 sic,,,,264 p.;
ed2a393b22b6e8d196f297d6ed439a2b,ethics of protocells : moral and social implications of creating life in the laboratory,174.957 bed,,,,"x, 365 p.;"
f3ff33600525fc1b67606a9904a44307,everyday engineering : an ethnography of design and innovation,620 vin,,,,"vi, 247 p.;"
c3d457b0f4cc064102b778947ea814fa,Expressive Processing,006.7 war,,,MIT Press,"xv, 482 p.;"
3db62b1aec928af800a64f96d5e5a7a2,"hanne darboven : cultural history, 1880 -1983",709.04075 adl,,,,108 p.;
